country_code,year,mean_avg_welfare,median_quantile,welfare_std,welfare_iqr,total_pop,is_partial_year,bottom20_avg_welfare,bottom20_welfare_share,bottom40_welfare_share,top20_avg_welfare,top20_welfare_share,top10_avg_welfare,top10_welfare_share,p10_avg_welfare,p90_avg_welfare,top20_bottom20_ratio,p90_p10_ratio,welfare_gap,time_code,country_name,gdp_per_capita,life_expectancy,school_enrollment_secondary,population_total,electricity_access,unemployment_total,log_gdp_per_capita,date,decade,inequality_category,gdp_per_capita_norm,life_expectancy_norm,school_enrollment_secondary_norm,electricity_access_norm,development_score,development_tier
DOM,2021,17.536339757991293,13.19427780224561,15.614212791397163,11.622440065056814,105314.5100000005,False,5.742464609446852,0.0654921687044753,0.1759613730415925,40.104256308277954,0.45738457239917873,53.04000057966222,0.3024576468729274,4.495551949332505,53.04000057966222,6.983805567090997,11.798328920998799,0.39189240369470346,YR2021,Dominican Republic,8527.0754858205,71.757,75.7044807816311,11123476.0,98.1,7.702,9.051118997893246,2021-01-01,2020,High inequality,0.06140037173492421,0.7108692215622954,0.4045778747004627,0.979097909790979,0.5389863444471653,Low development
DOM,2022,17.94771684270994,14.15589817303589,14.503778349789346,12.696174138146016,106229.0,False,5.95780952992146,0.0663907234790304,0.179448592278828,39.46318147747079,0.4397571214580432,50.789157512586954,0.2829839469704844,4.681335723498647,50.789157512586954,6.623773599890667,10.849287577825999,0.3733663979790128,YR2022,Dominican Republic,10104.2449349081,74.211,76.5283197247412,11230734.0,98.1,5.504,9.220809868525466,2022-01-01,2020,High inequality,0.07310826014899668,0.7662880242090286,0.4106389955274304,0.979097909790979,0.5572832974191086,Low development
DOM,2023,20.26098957086073,15.67312356264827,17.56768614171674,14.527492469168013,107107.22,False,6.2976098261836135,0.0621648790071025,0.1718503684145795,45.53402626572269,0.44947485024334266,59.10678614555309,0.2917270449147277,4.730099203114994,59.10678614555309,7.230366364776295,12.495887212392601,0.38730997123624017,YR2023,Dominican Republic,10630.431743829,73.72,75.4805556926418,11331265.0,99.6,5.555,9.271570151243576,2023-01-01,2020,High inequality,0.07701433152729194,0.7551997470698493,0.4029304203868442,0.9955995599559956,0.5576860147349952,Low development
DOM,2024,22.729546038600706,17.47767018856084,19.823299382110847,16.594528884934196,108019.8,True,6.9437026055258215,0.0610984715113412,0.1683987305038654,51.61282559440396,0.4541474388159968,67.12131110818058,0.2953042308640528,5.286908801909787,67.12131110818058,7.433040918735532,12.695757317382586,0.3930489673046556,YR2024,Dominican Republic,10875.6618443092,73.112,76.3648403372637,11427557.0,99.0,5.312,9.294374657551938,2024-01-01,2020,High inequality,0.0788347615729379,0.741469253178564,0.40943625034464126,0.988998899889989,0.5546847912465331,Low development
ECU,2019,18.17706343941635,12.62020436479887,19.61477829672385,14.217141601333742,173500.32,False,4.125480397809476,0.0453921549161069,0.1360986984541424,46.333367465553046,0.5098003604375418,62.68782363146865,0.34487321805529714,2.901532099468948,62.68782363146865,11.231023540956558,21.605076725824286,0.4644082055214349,YR2019,Ecuador,6205.05765246766,77.286,93.8371637137576,17340021.0,99.1,3.812,8.733281134760158,2019-01-01,2010,High inequality,0.044163209485738764,0.8357309003861702,0.5379830543024505,0.9900990099009901,0.6019940435188373,Medium development
ECU,2020,16.16418824914444,10.82957603096999,18.750727879599033,12.612893986830585,175446.54,False,3.3092080885581283,0.0409449337950302,0.1303209710458429,42.238293790337956,0.5226157124540229,58.268119554337886,0.360476620639591,2.1602442309641523,58.268119554337886,12.763867565893028,26.97293144874266,0.48167077865899277,YR2020,Ecuador,5463.64515348598,72.004,93.9849491291463,17546065.0,98.9,6.116,8.606054467758902,2020-01-01,2020,High inequality,0.038659441446167765,0.71644723470563,0.5390703363089954,0.9878987898789879,0.5705189505849453,Low development
ECU,2021,17.35348543804748,11.93764562851972,18.70885741112743,13.095500994528958,178413.020000001,False,4.0093124531282545,0.0462075756186454,0.1365078198734416,44.480293506369605,0.5126381517438149,60.277812512802896,0.3473527708770459,2.779137668070471,60.277812512802896,11.094244718109707,21.68939423380678,0.46643057612516947,YR2021,Ecuador,6061.32350181711,72.746,94.5899282617776,17682454.0,100.0,4.504,8.709848421719611,2021-01-01,2020,High inequality,0.04309621988732774,0.733203857184797,0.5435212689231173,1.0,0.5799553364988105,Low development
ECU,2022,17.96745358312553,12.59278257762098,19.481765265356767,14.149454469462963,181231.91,False,4.198529893013942,0.0467348350014062,0.1375784724900607,45.71223438209851,0.5088337551074059,61.70989195220352,0.34345374355195246,2.9876608148954524,61.70989195220352,10.887676293114037,20.654918940108313,0.46209892010599973,YR2022,Ecuador,6515.58528418336,76.577,94.1335305764161,17823897.0,100.0,3.713,8.782105788306811,2022-01-01,2020,High inequality,0.04646836627388023,0.8197195185293917,0.5401634748551634,1.0,0.6015878399146088,Medium development
ECU,2023,17.632751770894064,12.41057320488171,17.675514231915127,14.574078995105474,184405.63,False,4.102330648672359,0.0465308047430691,0.1393861951256621,43.87953783843771,0.4977049346417823,58.50528484033233,0.33179894777913166,2.888322881042824,58.50528484033233,10.696246011432182,20.255798001090895,0.4511741298987132,YR2023,Ecuador,6737.84748379638,77.392,92.8118025876465,17980083.0,98.7,3.51,8.81564419281541,2023-01-01,2020,High inequality,0.04811829744217729,0.8381247035974796,0.5304393010863506,0.9856985698569858,0.6005952179957483,Medium development
ECU,2024,16.930481323291428,12.09120622209164,17.400967332689074,13.800948420273311,187035.1,True,3.6190547503990786,0.0427519416759911,0.1342210450789736,42.32325125998484,0.4999651274150134,56.62020305738413,0.3344276041313175,2.5354299234789606,56.62020305738413,11.694559540807663,22.33159849265066,0.4572131857390223,YR2024,Ecuador,6874.705739766,76.577,93.9849491291463,18135478.0,99.1,3.453,8.83574957032318,2024-01-01,2020,High inequality,0.04913424483474429,0.8197195185293917,0.5390703363089954,0.9900990099009901,0.5995057773935304,Medium development
EGY,2019,8.959348433498803,7.188755281140117,7.385700539438135,4.577840102485563,449.0282894571543,False,4.024944761541256,0.089849050774571,0.21739101724545828,18.523297723171005,0.4134965362861515,24.617575147478345,0.2747697037366349,3.4400292958688086,24.617575147478345,4.60212470495569,7.156210901180994,0.3236474855115805,YR2019,"Egypt, Arab Rep.",2962.98892023003,71.213,77.9093978841525,107553158.0,100.0,7.851,7.9942912482949655,2019-01-01,2010,Low inequality,0.02009618297203706,0.698584042817461,0.4207998184233194,1.0,0.5348700110532043,Low development
EGY,2021,9.027522130728192,7.610853207810931,5.9959936895552435,4.494461002367842,501.5565277874492,False,4.371527869885789,0.0968488984370538,0.2322010632512875,17.40752672067631,0.3856545897887937,22.18707941726358,0.2457715317223347,3.761515728174987,22.18707941726358,3.9820235027189934,5.898441219074288,0.2888056913517399,YR2021,"Egypt, Arab Rep.",3827.35415374308,68.976,81.8833487066739,110957008.0,100.0,7.441,8.25019026494524,2021-01-01,2020,Low inequality,0.026512672784738473,0.6480657618391634,0.45003683895648344,1.0,0.5311538183950963,Low development
ESP,2019,52.46726039082166,45.10605812285083,35.78810286512856,37.129807691798966,468265.5548241997,False,16.204095273928413,0.061768406252684996,0.1850010611459998,106.471782220146,0.4058598883458064,130.54096440081955,0.2488046134454845,10.678598560430762,130.54096440081955,6.570671205041223,12.224540857312055,0.3440914820931214,YR2019,Spain,29786.5245689007,83.8317073170732,118.524719238281,47118501.0,100.0,14.104,10.301844946212388,2019-01-01,2010,High inequality,0.21921680531683896,0.9835529305361937,0.7196135273554998,1.0,0.7305958158021331,High development
ESP,2020,52.61636260478511,45.07493040296942,36.034526934146676,38.63543567730042,467617.6083553326,False,15.754068112516785,0.0598827715661364,0.1812992839263344,107.77047956938729,0.409646255401115,131.6659597559132,0.2502376698763649,10.14649722648453,131.6659597559132,6.840803200778498,12.976493938443786,0.3497634838349786,YR2020,Spain,27233.9426461608,82.2317073170732,117.367767333984,47359424.0,100.0,15.532,10.21225608392831,2020-01-01,2020,High inequality,0.20026808402598079,0.947420051874917,0.7111016387860403,1.0,0.7146974436717345,High development
ESP,2021,54.05784308801327,46.30863545063951,36.0242809753645,38.22329923068234,467990.8463585779,False,17.38713970687799,0.0643279077138523,0.1877226275062897,109.28816048713512,0.4043378508802152,133.4406537081316,0.2468479060307191,11.947935221165185,133.4406537081316,6.285574414744192,11.168511649757523,0.3400099431663629,YR2021,Spain,30799.4775937775,83.1780487804878,119.114921569824,47443821.0,100.0,14.914,10.335285475132922,2021-01-01,2020,Medium inequality,0.22673631502507963,0.9687913276684762,0.7239557445737531,1.0,0.7298708468168272,High development
ESP,2022,54.04649133927427,46.33879100800885,35.94917473602735,36.9131393960067,472291.9078698733,False,17.80204423990306,0.0658767805227228,0.1910729387282265,109.20597740575393,0.40411865673284353,133.8287035956102,0.2476177459060327,12.212088651611383,133.8287035956102,6.134462757988776,10.958707180524073,0.3382418762101207,YR2022,Spain,30319.4987196616,83.1341463414634,119.015510559082,47786102.0,100.0,13.033,10.319579288158684,2022-01-01,2020,Medium inequality,0.22317326154182068,0.9677998767295997,0.7232243611490226,1.0,0.7285493748551107,High development
ESP,2023,54.84946506397602,47.30428289348346,36.20280726730178,37.38678688399952,481685.6046504716,False,17.939526914571296,0.0654136804931345,0.1911296007582357,110.11862029684823,0.401530334592715,134.40171380195162,0.2450374194993278,12.215607285324362,134.40171380195162,6.138323536692871,11.00245863039652,0.33611665409958047,YR2023,Spain,33493.2225409111,83.8829268292683,118.361709594727,48352528.0,100.0,12.179,10.41912824147463,2023-01-01,2020,Medium inequality,0.2467329395318862,0.9847096232982159,0.7184142381572837,1.0,0.7374642002468464,High development
EST,2019,43.95439991224755,37.13480531340671,25.94015830913553,28.476788734055276,13139.78584878452,False,17.69963948582123,0.0805363718815752,0.2090661119576567,85.5312295468795,0.3891816506089838,102.45302237902729,0.2330893439190816,13.113520728425621,102.45302237902729,4.832371281652182,7.812777704842013,0.3086452787274086,YR2019,Estonia,24021.2501413306,78.6463414634147,112.287200927734,1326898.0,100.0,4.514,10.086735769070403,2019-01-01,2010,Low inequality,0.17641912767126647,0.866451558533337,0.6737230624086437,1.0,0.6791484371533119,High development
EST,2020,45.92224253146989,38.58597063577369,27.33205739740568,28.58586144999767,13133.5887077713,False,18.530485914992926,0.0807037500500731,0.2107810486987563,89.61122955859096,0.3902737524073723,107.84455087091926,0.2348416473716734,13.673082624184122,107.84455087091926,4.835881259114039,7.887361894542372,0.30957000235729915,YR2020,Estonia,23933.9939421065,78.5951219512195,112.527702331543,1329522.0,100.0,6.956,10.083096848728875,2020-01-01,2020,Low inequality,0.1757713939451644,0.8652948657713126,0.6754924714414803,1.0,0.6791396827894893,High development
EST,2021,52.01750558399924,42.93314076103632,32.2644770585282,34.68310032336401,13163.10779350281,False,20.983985016961,0.0806804739342049,0.2033918579084078,103.85983100306962,0.3993264568803826,126.36287155325738,0.24292374294881042,16.08272334366699,126.36287155325738,4.949480802579751,7.857056846222266,0.3186459829461777,YR2021,Estonia,27951.1659277744,76.9439024390244,113.01091003418,1330932.0,100.0,6.178,10.23824996852445,2021-01-01,2020,Low inequality,0.2055922869224829,0.8280052943480137,0.6790475112884046,1.0,0.6781612731397253,High development
EST,2022,44.21572411480824,36.8751294427862,27.895243057707972,29.20399746464861,13502.33571436882,False,17.009382575216776,0.0769381613249219,0.2009486409594036,88.50517884122596,0.400333504033172,107.93274378308544,0.2441048878965162,12.259998701688101,107.93274378308544,5.2033151967656295,8.803650506767509,0.3233953427082501,YR2022,Estonia,28340.3826549406,77.8439024390244,112.551849365234,1348840.0,100.0,5.571,10.252078300161156,2022-01-01,2020,Medium inequality,0.20848158078573176,0.8483300385949821,0.6756701252050443,1.0,0.6831204361464396,High development
EST,2023,43.79758017779382,36.52380981020704,26.350229187643777,27.217259094640006,13552.15298038488,False,18.08873996377159,0.0826015496305564,0.2121084121293286,85.99062074852344,0.3926729303283382,103.65573219441337,0.236669998145168,13.627563321330616,103.65573219441337,4.753820383329452,7.606329154395906,0.31007138069778184,YR2023,Estonia,30264.0064885057,78.490243902439,108.442070007324,1370286.0,100.0,6.378,10.317747422715511,2023-01-01,2020,Low inequality,0.2227613230208222,0.862926399639552,0.6454337914303474,1.0,0.6827803785226805,High development
ETH,2021,4.163238815798194,3.486801768079293,2.7130681383808737,2.5290464725619124,975895.500000001,False,1.7338530611234924,0.0832934711573184,0.2108352368969981,8.266846482691935,0.3971353481487589,10.313237299778663,0.2477214917540496,1.4420980269947192,10.313237299778663,4.7679048865509,7.151550800794785,0.3138418769914405,YR2021,Ethiopia,893.00983544905,65.33,91.23556978060816,122138588.0,54.2,3.935,6.795716776733858,2021-01-01,2020,Low inequality,0.004729993779049782,0.5657279645897788,0.5188426928235471,0.4961496149614961,0.39636256653846796,Low development
FIN,2019,66.26788143234975,57.72560937174867,40.615127361190716,35.295360291734724,54413.89070028305,False,30.626831291502917,0.0924334100608568,0.2312707465822546,123.04439439713504,0.3713545438230042,152.193896235244,0.2296646474063212,25.021792944426878,152.193896235244,4.0175359058863,6.082453666420506,0.2789211337621474,YR2019,Finland,48358.1807773701,81.9829268292683,144.613204956055,5521606.0,100.0,6.695,10.786411364497777,2019-01-01,2010,Low inequality,0.3570807987381312,0.9418018298879495,0.911550878036091,1.0,0.802608376665543,High development
FIN,2020,66.24013641895091,57.66569066125063,39.345267684073605,34.966378857125946,54539.74033918043,False,31.604856278074994,0.0954250941700442,0.2351338795806393,121.68456519245652,0.3674043314851705,149.86594996212693,0.2262464391894734,26.03921236615742,149.86594996212693,3.8501856841814486,5.755394896540893,0.2719792373151263,YR2020,Finland,48828.6846862799,81.9317073170732,143.122909545898,5529543.0,100.0,7.759,10.796093699657833,2020-01-01,2020,Low inequality,0.3605735161928648,0.9406451371259277,0.9005865255684391,1.0,0.8004512947218079,High development
FIN,2021,67.60255654879488,58.37526892798368,41.47879967228999,36.10677651125732,54674.43850303917,False,31.443269151510442,0.0930239054755714,0.2316670243619452,125.57082091805576,0.371497254922362,155.12756003566224,0.22946996083453158,25.951856862359996,155.12756003566224,3.993567599888821,5.977512933213494,0.2784733494467906,YR2021,Finland,53099.1351400148,81.8853658536585,143.361343383789,5541017.0,100.0,7.617,10.879934752236487,2021-01-01,2020,Low inequality,0.3922745851040572,0.9395986055793342,0.9023407231731787,1.0,0.8085534784641425,High development
FIN,2022,65.84576670333914,56.55874023135559,40.838723166394324,35.47230073665948,54819.8076374222,False,30.477278232642043,0.0925717164778542,0.2307754119568468,122.79198039260318,0.3729684884552403,152.0471837147636,0.2309141366669727,25.000767187345495,152.0471837147636,4.028968054669968,6.081700716437394,0.2803967719773861,YR2022,Finland,50440.560224974,81.1878048780488,144.852462768555,5556106.0,100.0,6.719,10.828570721895744,2022-01-01,2020,Low inequality,0.37253904022411,0.9238455517727421,0.9133111377597742,1.0,0.8024239324391567,High development
FIN,2023,64.46309409983469,56.47736506157215,38.292548872295974,34.87858001839773,55165.09148602247,False,29.60443731138173,0.0918492595640325,0.2321679794776767,118.26774867368212,0.3669316539181938,144.90871360314253,0.2247932954920242,23.697790497488462,144.90871360314253,3.9949331726772215,6.114861789266819,0.2750823943541613,YR2023,Finland,52834.2916752703,81.6853658536585,142.861724853516,5583911.0,100.0,7.149,10.874934649353323,2023-01-01,2020,Low inequality,0.3903085580964844,0.9350819957466745,0.8986649461239113,1.0,0.8060138749917676,High development
FJI,2019,8.526294741543301,7.163626581697938,5.353263514783906,5.115089858679546,8641.317478265762,False,3.570780535760137,0.0837592563710463,0.2129240531141982,16.802465974865505,0.39413289087926207,20.663855335728954,0.2423544571482732,2.9561763314339364,20.663855335728954,4.705544293914061,6.990061829534252,0.31037363450821576,YR2019,Fiji,5842.07344577597,67.009,91.8760588497548,914899.0,96.1,4.661,8.67301221234981,2019-01-01,2010,Low inequality,0.041468648929499585,0.6036449041349562,0.5235548779768666,0.957095709570957,0.5314410351530698,Low development
FRA,2019,64.40556231495357,55.67071940627991,44.74134705337201,37.3082926363033,630922.1694493867,False,25.239037427562806,0.0783753344288489,0.209737087424982,126.39021696463654,0.3924823025271255,159.96482601885236,0.2483711348355256,19.72275629876887,159.96482601885236,5.007727308435682,8.110672950354187,0.3141069680982766,YR2019,France,40408.2848574751,82.8268292682927,104.07689666748,67382061.0,100.0,8.415,10.606814860748763,2019-01-01,2010,Low inequality,0.2980659006322454,0.9608597201574648,0.6133184814359315,1.0,0.7180610255564104,High development
FRA,2020,65.79017128305333,57.46856544136701,44.729368823595934,37.84179062331232,636184.6742845917,False,26.36172106049454,0.0801387822721327,0.2125549872875485,127.75423006980392,0.3883687413433201,161.44662568514977,0.2453962689814986,20.70682112603199,161.44662568514977,4.846202179919708,7.796784677981496,0.30822995907118744,YR2020,France,39169.8606000707,82.1756097560976,104.566566467285,67601110.0,100.0,8.009,10.57568839731642,2020-01-01,2020,Low inequality,0.28887263796578994,0.9461531978974639,0.6169210640120001,1.0,0.7129867249688134,High development
FRA,2021,65.97075037202377,57.05889116393486,46.345402901080625,38.99953720340245,659292.0589071655,False,25.307340639269203,0.0767229127956117,0.2076605033525486,129.84718786791268,0.393650783523534,164.23430733034797,0.2489501883852991,19.342400474440424,164.23430733034797,5.1308112424278125,8.490895819646154,0.3169278707279223,YR2021,France,43725.0999521245,82.3243902439024,104.522842407227,67842811.0,100.0,7.871,10.685700455708174,2021-01-01,2020,Medium inequality,0.32268779591479196,0.9495131149680991,0.6165993787927305,1.0,0.7222000724189054,High development
FRA,2022,66.08133539935758,57.02051763855496,44.562136643276766,39.4295976187442,660679.9147235112,False,25.69547631201101,0.07776924045715031,0.2085781627281794,129.52718505099233,0.39202350941670827,162.59634753495754,0.2460548754838568,20.01951314544215,162.59634753495754,5.040855576218549,8.121893192591244,0.314254268959558,YR2022,France,40988.6396406579,82.1292682926829,104.316436767578,68184457.0,100.0,7.303,10.621074622063249,2022-01-01,2020,Low inequality,0.3023740801027571,0.9451066663508704,0.6150808179966637,1.0,0.7156403911125728,High development
FRA,2023,66.80172432794599,57.21054969272326,46.43680211589089,40.46049568063746,661714.6005571779,False,25.693563762787477,0.0769248519294247,0.2060184889844752,132.71599607501633,0.3973430249299585,167.05827754882142,0.2500807864310382,20.034782429229008,167.05827754882142,5.165340133439631,8.338412365541734,0.32041817300053377,YR2023,France,44700.1384177544,82.9292682926829,103.962417602539,68372286.0,100.0,7.335,10.70775424823607,2023-01-01,2020,Medium inequality,0.3299258523973261,0.963173105681509,0.6124762398175075,1.0,0.7263937994740857,High development
GBR,2019,64.31630440472122,55.06968822349152,44.03458736260914,42.32822893534813,655660.2000000046,False,23.574171057361703,0.0733069826556491,0.1975508973210314,129.4681972342583,0.4025983720070667,161.59970347765432,0.2512577564481336,18.058813246196546,161.59970347765432,5.49195120877127,8.948522877697382,0.3292913893514176,YR2019,United Kingdom,43158.7411267323,81.3691219512195,117.085289001465,66631000.0,100.0,3.657,10.672663421363636,2019-01-01,2010,Medium inequality,0.3184835134048479,0.9279402441503014,0.709023398471332,1.0,0.7388617890066204,High development
GBR,2020,64.00063845194148,54.00656919079101,43.301352013768486,41.927866334954544,658661.67,False,24.270029297987872,0.07584308495988659,0.1994046970263049,129.08491587007626,0.403386337987884,159.92944738248826,0.2498872687068274,19.148377936932256,159.92944738248826,5.31869633469203,8.35211462345465,0.32754325302799736,YR2020,United Kingdom,40812.6794663879,80.331756097561,114.566833496094,66744000.0,100.0,4.472,10.616772585237046,2020-01-01,2020,Medium inequality,0.3010678652969443,0.9045133600768048,0.6904947003039819,1.0,0.7240189814194327,High development
GBR,2021,64.32050272671934,54.65323319931577,43.23605978803098,42.2900094029856,662495.4600000037,False,24.377899061789698,0.0758013324782766,0.2003596745710396,128.7101615496753,0.4002150359319496,160.83398193968142,0.250050878213782,18.93007032984995,160.83398193968142,5.279788927808698,8.496216819969748,0.32441370345367304,YR2021,United Kingdom,47691.3768799404,80.6473170731707,113.681282043457,66984000.0,100.0,4.864,10.772526850267113,2021-01-01,2020,Medium inequality,0.352130876819664,0.911639689103017,0.6839795502278433,1.0,0.7369375290376311,High development
GEO,2019,8.519186108736955,6.868590839689865,6.985373669772,5.785999186050463,37234.64003222965,False,2.8950742916858285,0.0679659830113764,0.1846828820371464,18.28431259050339,0.42925022078697983,23.492888107040415,0.2757644663138326,2.238510260915199,23.492888107040415,6.31566265605442,10.494876220685946,0.3612842377756034,YR2019,Georgia,4741.2832715876,74.165,111.900853903077,3720161.0,100.0,11.565,8.464274001574124,2019-01-01,2010,Medium inequality,0.03329709289653143,0.765249203947517,0.6708806427619766,1.0,0.6173567349015062,Medium development
GEO,2020,7.751281814233968,6.442946467273694,5.669964722577763,5.334766323011367,37168.5800273943,False,2.6977964028959973,0.0696090393189392,0.1892773313580943,16.08818679608692,0.4151103567552719,20.316457236421737,0.262104484436541,2.075292437028394,20.316457236421737,5.963454758415709,9.78968403388624,0.3455013174363327,YR2020,Georgia,4300.85701291207,73.509,108.06699476725,3722716.0,100.0,11.734,8.36680207192339,2020-01-01,2020,Medium inequality,0.030027652511299796,0.7504347236963934,0.6426743001871801,1.0,0.6057841690987184,Medium development
GEO,2021,8.06223175209954,6.776645344728706,5.935936605085114,5.274936440880327,37285.730002985,False,2.8229208688050016,0.0700282739470956,0.19147815106441,16.711969583749564,0.41457427912308553,21.13177469472664,0.2621082517160787,2.138423742486431,21.13177469472664,5.920098493878106,9.881939802144116,0.34454600517598993,YR2021,Georgia,5083.60695484577,71.635,106.201856681079,3708610.0,100.0,11.785,8.533973010479665,2021-01-01,2020,Medium inequality,0.03583828305678943,0.708114089564373,0.6289521674890285,1.0,0.5932261350275477,Medium development
GEO,2022,8.94170642118132,7.564813439604203,6.142908699225845,6.157998630638893,36886.47000099182,False,3.1241646125626366,0.0698784877383601,0.192970081068917,18.137691886544836,0.40568748362348467,22.534973875999484,0.2520209545531303,2.35827108983235,22.534973875999484,5.805613383370077,9.555718158594525,0.3358089958851246,YR2022,Georgia,6729.84659930283,74.141,103.710205488304,3712502.0,100.0,11.621,8.814456209571668,2022-01-01,2020,Medium inequality,0.04805890403779797,0.764707210767598,0.610620673130368,1.0,0.605846696983941,Medium development
GEO,2023,10.186866201885646,8.42058499883902,7.628437264454068,6.659731077050017,37154.82490493303,False,3.5513872722162567,0.0697248241379453,0.1899678698130202,21.43659359506344,0.4208672848004128,27.40961418990914,0.2690681672528063,2.755722999985573,27.40961418990914,6.036118269266042,9.946433001449215,0.3511424606624675,YR2023,Georgia,8283.66960652261,74.496,103.183588288651,3715483.0,100.0,11.549,9.022162050552835,2023-01-01,2020,Medium inequality,0.05959348353036414,0.7727241932205685,0.6067462623570602,1.0,0.6097659847769982,Medium development
GEO,2024,10.71410022540974,8.771474871930913,7.653833660527868,6.909255369134487,36995.57014866352,True,3.9070261616685853,0.0729324176453513,0.1951598262741602,22.217942796253087,0.41474211233457,28.074092467208366,0.2620293993575687,3.0646405028234556,28.074092467208366,5.686663430675469,9.160647861092903,0.3418096946892187,YR2024,Georgia,9241.49122313713,74.141,100.959315536762,3699557.0,100.0,11.557,9.131566741190333,2024-01-01,2020,Medium inequality,0.06670373323396872,0.764707210767598,0.5903819158860905,1.0,0.6054482149719143,Medium development
GMB,2020,6.466065879204334,4.857421932513921,6.083007795290219,4.421445706325713,20276.94684309602,False,2.126830110792667,0.0657843625637289,0.1747208350446242,14.770264282664607,0.4568547416186278,19.777112372693626,0.3058600506422189,1.676390681563301,19.777112372693626,6.944731602074106,11.797436355498398,0.39107037905489894,YR2020,"Gambia, The",720.335143352133,64.418,107.027125590442,2515733.0,62.2,5.84,6.581103860563321,2020-01-01,2020,High inequality,0.003448168273125505,0.5451322237528512,0.6350238088167686,0.5841584158415841,0.4419406541710824,Low development
GNB,2021,4.308906480789279,3.449521212939305,3.0457493922950163,2.8334302847637205,17537.26723684645,False,1.7091890311166655,0.0793328441328149,0.1985075407990082,8.96937456287844,0.4163179035269126,11.257911726269757,0.26127073716874794,1.4616411579619775,11.257911726269757,5.247737025914841,7.702240502016991,0.33698505939409773,YR2021,Guinea-Bissau,926.780921081233,61.653,91.23556978060816,2058841.0,35.8,3.016,6.832795628494691,2021-01-01,2020,Medium inequality,0.004980688529973609,0.48269009281633196,0.5188426928235471,0.2937293729372937,0.3250607117767866,Low development
GNQ,2022,9.440320947588795,7.133646012896278,7.7782546093747005,6.9353517493510815,15943.36254197305,False,3.034994010705458,0.06429853450016079,0.1706708387985748,21.44241980458594,0.4542731104933627,27.513470316048007,0.2914463445553796,2.465713434081569,27.513470316048007,7.065061653812567,11.158421711035633,0.38997457599320196,YR2022,Equatorial Guinea,7589.29964909381,63.355,91.23556978060816,1803545.0,67.0,8.334,8.934626349069383,2022-01-01,2020,High inequality,0.054438928967844774,0.5211264424922651,0.5188426928235471,0.6369636963696369,0.4328429401633235,Low development
GRC,2019,30.905922713678656,26.70899030509474,21.799075793892875,20.380067501956383,104794.4574701125,False,10.754101322937904,0.0695924947626833,0.1951708621529008,62.00197312235368,0.4012303641393115,76.97525666589566,0.2490631241753124,7.727823884992399,76.97525666589566,5.765425790633653,9.960793337356364,0.3316378693766282,YR2019,Greece,19335.3602002969,81.6390243902439,106.527839660645,10721582.0,100.0,17.045,9.869742550690205,2019-01-01,2010,Medium inequality,0.1416341040442966,0.9340354642000835,0.6313504787648047,1.0,0.6767550117522962,Medium development
GRC,2020,31.261376301158208,26.92608349776386,22.05994347717398,20.457184091922812,103885.0700700951,False,10.543613950609888,0.0674545730107176,0.1926416481890722,63.31741522950854,0.40508399002997864,78.65193968862067,0.2515946160876708,7.535665646590003,78.65193968862067,6.005285808652544,10.437291591382085,0.337629417019261,YR2020,Greece,17886.733165236,81.2878048780488,103.615829467773,10698599.0,100.0,15.899,9.791870458873307,2020-01-01,2020,Medium inequality,0.1308804315775155,0.926103856689072,0.6099263329703274,1.0,0.6667276553092287,Medium development
GRC,2021,33.34853959316611,28.681828049438,22.770757984413855,22.447011181327834,102905.3546775627,False,11.777163343500998,0.0706307591707224,0.1960157491461814,66.90377584784531,0.4012396144720887,82.55742582812604,0.2475593439331436,8.702364653079501,82.55742582812604,5.680805631753836,9.486780791116527,0.3306088553013663,YR2021,Greece,20654.7001960815,80.0829268292683,104.77806854248,10569207.0,100.0,14.656,9.93574659884871,2021-01-01,2020,Medium inequality,0.15142803294635904,0.8988940364776834,0.6184771201363582,1.0,0.6671997973901002,Medium development
GRC,2022,33.10912840576238,27.87492652374732,25.017250573784626,21.176485827808477,101548.2266809466,False,11.943184791637993,0.0721443623961984,0.1973263035691352,67.40559054288151,0.4071722439612756,85.20680854065404,0.2573514092440571,8.937306879805478,85.20680854065404,5.643853940037456,9.533834933338284,0.33502788156507723,YR2022,Greece,20886.5243087629,80.7878048780488,106.21671295166,10436882.0,100.0,12.426,9.946907336697725,2022-01-01,2020,Medium inequality,0.15314894558801295,0.9148123321074231,0.6290614675552401,1.0,0.674255686312669,Medium development
GRC,2023,34.24092670608145,28.91180610794354,26.494560342874916,21.58868401660593,101518.1026501469,False,12.26492711094072,0.0716389904760514,0.1976745016038882,69.81666036861158,0.4077965585914567,88.96215332496509,0.2598123412038517,9.179754527128722,88.96215332496509,5.692382819489634,9.691125515617792,0.3361575681154053,YR2023,Greece,23343.7103964562,81.5365853658537,105.191741943359,10407351.0,100.0,11.023,10.058125701950331,2023-01-01,2020,Medium inequality,0.17138950974804482,0.9317220786760393,0.6215205845010857,1.0,0.6811580432312925,High development
